72	Coetzee#NP#0,Steyn#NP#1,Botha#NP#1,Smit#NP#5,Wiese#NP#5,Venter#NP#4,Latham#NP#1,Inglis#NP#2,Halstead#NP#2,Bands#NP#1,Barnard#NP#2,flanker#NN#7,Montgomery#NP#0,Laporte#NP#7,flyhalf#NN#6,Umaga#NP#2,Gregan#NP#6,Corry#NP#0,Erasmus#NP#3,McCaw#NP#1,Davids#NP#5,Andrews#NP#8,Nel#NP#1,Roux#NP#4,Ackermann#NP#6,Hayman#NP#5,Olivier#NP#4,Villiers#NP#0,Burger#NP#3,Joubert#NP#2,Brits#NP#0,Muller#NP#4,
73	Newswires#NP#0,yardstick#NN#0,midmorning#NN#1,quarter-point#NN#1,midnight#NN#0,c.#NN#1,hundredth#NN#1,coincidence#NN#3,fiat#NN#6,means#NN#0,nightfall#NN#4,midday#NN#2,three-tenth#NN#3,midafternoon#NN#0,end#NN#5,CBO#NP#2,two-tenth#NN#3,reckoning#NN#4,default#NN#1,four-tenth#NN#1,comparison#NN#1,contrast#NN#1,estimation#NN#6,wayside#NN#0,virtue#NN#3,
74	turnabout#NN#2,detour#NN#1,aberration#NN#6,retreat#NN#0,alpha#NN#8,distraction#NN#0,diversion#NN#5,sideshow#NN#3,divergence#NN#1,aloof#NN#2,everything#NN#4,gamut#NN#1,deviation#NN#3,holdover#NN#1,transition#NN#0,departure#NN#1,omission#NN#2,
75	s.t.#NP#2,ATS#NP#8,)#NP#0,Match#NP#3,Bronze#NP#2,SU#NP#5,Aprilia#NP#2,
76	Revolution#NP#4,Bratislava#NP#0,Sussex#NP#1,Robins#NP#5,Munster#NP#5,Limerick#NP#3,Viduka#NP#1,Gloucestershire#NP#4,Cumbria#NP#0,Lothian#NP#7,Dorset#NP#0,Essex#NP#4,Twickenham#NP#5,Midlands#NP#4,MSP#NP#5,Cornwall#NP#0,Cheshire#NP#3,Yorkshire#NP#3,Daventry#NP#4,Murrayfield#NP#3,Ain#NP#2,Blackpool#NP#2,Berks#NP#0,Essendon#NP#5,Kilda#NP#1,Geelong#NP#5,Hawthorn#NP#1,Magpies#NP#3,Fremantle#NP#0,Springboks#NP#1,Fife#NP#3,Elgin#NP#1,Whites#NP#8,Swans#NP#0,Cronulla#NP#2,Scolari#NP#4,Monmouth#NP#2,Helens#NP#2,Roosters#NP#2,Devon#NP#2,Manly#NP#5,Albans#NP#1,Vale#NP#1,Aussies#NP#8,Berkshire#NP#1,Penrith#NP#0,premiership#NN#0,SV#NP#0,Rutland#NP#3,JC#NP#10,keeper#NN#9,RC#NP#8,team-mate#NN#4,Crawley#NP#0,Charleroi#NP#1,Metz#NP#0,RC#NP#4,Gatwick#NP#1,Brewster#NP#4,Seville#NP#1,Highlands#NP#2,Bremen#NP#3,Edmunds#NP#1,Nantes#NP#3,Norfolk#NP#0,Aylesbury#NP#1,Andrews#NP#4,Tynecastle#NP#1,Southgate#NP#1,champions#NP#0,Lippi#NP#3,Cheetahs#NP#5,Ancelotti#NP#3,Otago#NP#4,Stuttgart#NP#5,Mowbray#NP#6,Monaghan#NP#0,Armagh#NP#2,Tyrone#NP#0,Ascot#NP#4,Derry#NP#1,Dutchman#NP#0,Antrim#NP#0,Strasbourg#NP#0,Earthquakes#NP#4,Bilbao#NP#3,Dortmund#NP#4,Vipers#NP#1,Madrid#NP#3,Baros#NP#1,Toon#NP#0,Munich#NP#1,Barcelona#NP#3,FC#NP#5,Granville#NP#0,Benfica#NP#2,Reading#NP#4,Leverkusen#NP#2,Deportivo#NP#3,Chievo#NP#1,Lille#NP#3,Biarritz#NP#1,Toulouse#NP#2,HMS#NP#0,Valencia#NP#2,Pau#NP#4,Griswold#NP#2,Bayonne#NP#1,Arrows#NP#3,santo#NN#7,Marseille#NP#3,Solberg#NP#3,Warrington#NP#2,Bath#NP#0,Feyenoord#NP#1,Mirren#NP#1,Bayern#NP#2,Brom#NP#3,Cheltenham#NP#0,goalkeeper#NN#5,Juventus#NP#1,Robson#NP#2,Middlesex#NP#2,Kilmarnock#NP#1,Chelsea#NP#6,Gretna#NP#1,Domenech#NP#0,Hibs#NP#2,Dunfermline#NP#1,fightback#NN#3,Aberdeen#NP#0,Wasps#NP#1,Lancashire#NP#3,Oldham#NP#0,Bradford#NP#4,Motherwell#NP#3,Utd#NP#0,Bolton#NP#2,Groton#NP#5,Westhampton#NP#0,Tottenham#NP#2,Glory#NP#1,Arrows#NP#2,Villa#NP#2,Middlesbrough#NP#0,Ashford#NP#3,Bendigo#NP#1,PCT#NP#4,Fulham#NP#0,Wigan#NP#0,Kettering#NP#3,Southampton#NP#0,Charlton#NP#2,boss#NN#6,goalscorer#NN#0,Newcastle#NP#2,Ham#NP#1,Arsenal#NP#1,Boro#NP#0,Albion#NP#2,Sunderland#NP#3,Plymouth#NP#3,Spurs#NP#0,AC#NP#1,Barnsley#NP#1,Swansea#NP#3,Chesterfield#NP#1,Peterborough#NP#1,Defoe#NP#1,Northampton#NP#1,Exeter#NP#2,Wanderers#NP#6,Norwich#NP#0,Dallaglio#NP#1,Cardiff#NP#1,Ballarat#NP#2,Coventry#NP#1,Talbot#NP#0,Donegal#NP#2,Blackpool#NP#1,Hull#NP#2,Johnstone#NP#2,Wolves#NP#3,Enfield#NP#2,Millwall#NP#0,Rye#NP#1,Huddersfield#NP#2,Rovers#NP#1,Palace#NP#2,CID#NP#2,Littleton#NP#3,Bristol#NP#1,Cottage#NP#1,Colchester#NP#2,Oxford#NP#0,Falkirk#NP#1,Athletic#NP#7,Luton#NP#0,MetroStars#NP#0,Nottingham#NP#1,Dynamo#NP#2,Sheffield#NP#0,Plate#NP#3,Brighton#NP#1,Livorno#NP#4,Aston#NP#5,Doncaster#NP#2,Derby#NP#2,Preston#NP#2,Darlington#NP#1,Merrimack#NP#2,Epsom#NP#4,Ipswich#NP#1,Atletico#NP#3,Newmarket#NP#4,Bow#NP#8,Beverley#NP#1,Gretna#NP#4,Striker#NP#4,Boks#NP#0,Northumberland#NP#4,Cosmos#NP#1,Danvers#NP#0,Inter#NP#1,PSV#NP#4,Rua#NP#5,Reading#NP#3,Stoke#NP#0,Chiba#NP#6,Manchester#NP#0,Leicester#NP#1,Ipswich#NP#2,Leeds#NP#0,Kawasaki#NP#6,Dons#NP#2,Brescia#NP#3,Hibernian#NP#2,Chivas#NP#4,Atletico#NP#1,Aston#NP#4,Bochum#NP#5,Crystal#NP#2,Morningside#NP#0,Alkmaar#NP#2,Santander#NP#0,Paisley#NP#1,Lucio#NP#1,Malaga#NP#3,Vigo#NP#6,Sociedad#NP#4,Lothian#NP#1,Udinese#NP#1,SPL#NP#4,Siena#NP#1,Coruna#NP#5,Zaragoza#NP#0,Getafe#NP#3,Mallorca#NP#6,Olympiakos#NP#4,Belfast#NP#2,Thierry#NP#1,Glasgow#NP#2,Edinburgh#NP#4,Cambridge#NP#3,Westminster#NP#3,Reds#NP#1,Southport#NP#1,Moyes#NP#2,Leopards#NP#1,Scots#NP#0,Wolfsburg#NP#3,Coppell#NP#2,substitute#NN#7,left-back#NN#5,Lecce#NP#6,Dowie#NP#0,Tenaga#NP#3,Ulster#NP#3,footballer#NN#7,Down#NP#2,Diamonds#NP#1,Sounders#NP#3,Londonderry#NP#3,Keynes#NP#2,Midlothian#NP#2,McLaren#NP#2,Flamingo#NP#4,Osasuna#NP#5,St#NP#4,Sampdoria#NP#0,Kelso#NP#0,CS#NP#8,CS#NP#6,Dortmund#NP#0,Sport#NP#2,Sharks#NP#0,Wiltshire#NP#2,Sale#NP#1,Salisbury#NP#0,midfielder#NN#0,Lille#NP#5,Cadiz#NP#2,KL#NP#5,Newcastle#NP#4,Mans#NP#4,Etienne#NP#3,Gronholm#NP#1,Hampden#NP#5,Cadiz#NP#4,Fife#NP#6,Romanov#NP#6,Crew#NP#8,Ham#NP#2,Soccer#NP#4,SV#NP#3,Crew#NP#4,Fusion#NP#3,Mainz#NP#5,Fire#NP#8,Rangers#NP#2,Burn#NP#8,Rapids#NP#0,Dublin#NP#0,Carling#NP#6,FC#NP#2,Giggs#NP#0,RSL#NP#7,Newbury#NP#2,Taunton#NP#4,Centurion#NP#1,Cardozo#NP#3,Moor#NP#5,Westboro#NP#2,Nou#NP#1,Lotte#NP#1,Augustine#NP#7,Galway#NP#5,Sparta#NP#1,Galaxy#NP#1,Hearts#NP#0,Donetsk#NP#3,Coruna#NP#2,Uruguayan#NP#2,Infirmary#NP#3,Cosmos#NP#3,Irish#NP#0,Newtown#NP#4,Bottom#NP#3,Corinthians#NP#5,Nuremberg#NP#2,Vasco#NP#1,Glasgow#NP#0,Betis#NP#0,Clyde#NP#1,Ajax#NP#4,PSV#NP#3,Princes#NP#3,Lyon#NP#0,Rijkaard#NP#4,Schalke#NP#1,Pembroke#NP#1,Huntingdon#NP#0,Blaze#NP#1,full-back#NN#0,Buckingham#NP#1,club#NN#3,attacking#NN#4,Hertha#NP#1,Werder#NP#0,CSKA#NP#3,Sporting#NP#2,Kaiserslautern#NP#2,Revs#NP#1,Nuremberg#NP#0,Alkmaar#NP#4,Sigma#NP#3,Hannover#NP#4,Panathinaikos#NP#0,v#NP#3,Middlesbrough#NP#1,Wolfsburg#NP#0,Hamburg#NP#5,Stuttgart#NP#0,NHS#NP#3,Demons#NP#0,Needham#NP#1,Shrewsbury#NP#2,Carlton#NP#6,Fleetwood#NP#0,Socceroos#NP#1,Roma#NP#3,PSG#NP#0,Premier#NP#0,Rugby#NP#2,Leinster#NP#2,Hammers#NP#0,Waratahs#NP#1,Bafana#NP#2,Ibrox#NP#5,Arundel#NP#0,under-21#NN#6,Wallabies#NP#0,Springbok#NP#3,Ulster#NP#1,Clarendon#NP#3,Stade#NP#1,England#NP#3,Utd#NP#3,Premiership#NP#3,rival#NN#8,Birmingham#NP#2,Barca#NP#4,Townsville#NP#0,Barca#NP#1,Revere#NP#1,Benfica#NP#4,Eindhoven#NP#5,Magistrates#NP#2,relegation#NN#1,Juve#NP#2,Clermont#NP#0,Stirling#NP#1,Que.#NP#2,Whitbread#NP#6,United#NP#2,Crewe#NP#1,Gunners#NP#0,Manu#NP#0,Breakers#NP#7,Redknapp#NP#3,Keegan#NP#4,Siro#NP#4,Pompey#NP#1,Portsmouth#NP#1,Bordeaux#NP#7,Burnley#NP#0,Blackburn#NP#0,Milan#NP#2,Celtic#NP#1,Chelsea#NP#4,Everton#NP#3,Liverpool#NP#1,Watford#NP#1,Hopkinton#NP#3,Champions#NP#0,Lens#NP#0,Santander#NP#4,Madrazo#NP#0,Roeder#NP#4,Rafa#NP#3,Middleton#NP#0,Loeb#NP#2,Rapid#NP#2,Dexter#NP#0,Loudon#NP#0,MLS#NP#5,Hiddink#NP#5,Calderwood#NP#6,Capello#NP#7,McLeish#NP#0,striker#NN#1,Hoops#NP#6,Zeta#NP#8,Abbey#NP#6,Udinese#NP#5,Blues#NP#2,Harrow#NP#3,Kangaroos#NP#2,Reserves#NP#2,Harlow#NP#1,Hackney#NP#0,Parma#NP#3,Brumbies#NP#3,Borussia#NP#1,Hadden#NP#3,Blacks#NP#1,Waikato#NP#4,Cornish#NP#1,Dynamo#NP#4,Real#NP#2,Nantes#NP#1,Sauber#NP#2,Millwall#NP#1,Warwick#NP#3,Natchez#NP#1,Keene#NP#5,Perth#NP#3,Borders#NP#2,Mid#NP#3,Davids#NP#4,Glastonbury#NP#0,Highbury#NP#2,MLS#NP#0,Selby#NP#0,D.C#NP#2,Triton#NP#5,Goodison#NP#1,Welshman#NP#4,Boland#NP#5,Welsh#NP#3,MCC#NP#5,Ronaldo#NP#0,Canterbury#NP#4,Chelmsford#NP#2,Carlisle#NP#2,Somerset#NP#6,Jewell#NP#2,Zaragoza#NP#3,Brookline#NP#1,Juniors#NP#2,Midfielder#NP#0,Lancaster#NP#1,Yakubu#NP#2,Hanover#NP#2,Dover#NP#2,Isles#NP#9,Grantham#NP#1,Motherwell#NP#1,Seabrook#NP#3,derby#NN#4,Ely#NP#3,Andriy#NP#1,Bafana#NP#1,hat-trick#NN#2,A.C.#NP#3,Ancelotti#NP#6,Waterford#NP#1,Roscoe#NP#1,Parramatta#NP#2,Surrey#NP#3,Highland#NP#5,Abingdon#NP#0,Messina#NP#3,Palermo#NP#4,Angus#NP#1,Berwick#NP#3,Galloway#NP#1,Infirmary#NP#0,marksman#NN#5,Espanyol#NP#2,Scottish#NP#0,AZ#NP#1,XI#NP#0,Barnstable#NP#1,MCG#NP#2,Haverhill#NP#3,Staffordshire#NP#2,Pardew#NP#0,Fiorentina#NP#3,Cagliari#NP#1,Scotland#NP#0,Lazio#NP#2,Bremen#NP#1,Livingston#NP#3,Dynamos#NP#1,Valletta#NP#0,hosts#NP#4,Stormers#NP#3,Trafford#NP#0,Indies#NP#5,Orient#NP#3,Monaco#NP#3,Wales#NP#1,Germain#NP#0,Bromwich#NP#1,Edinburgh#NP#1,Magath#NP#1,Anfield#NP#4,Saugus#NP#2,Burley#NP#1,Auxerre#NP#0,Bologna#NP#2,Marlborough#NP#1,Kaiserslautern#NP#1,Thistle#NP#4,Bury#NP#1,Dundee#NP#2,Inverness#NP#1,Warwickshire#NP#6,Glamorgan#NP#1,Highlanders#NP#0,Bangor#NP#1,juventus#NN#2,Pumas#NP#1,Lisbon#NP#2,Boca#NP#1,vs#NP#3,Nacional#NP#6,Deportivo#NP#1,Haifa#NP#1,Sevilla#NP#4,Mainz#NP#1,defender#NN#6,ENG#NP#4,McGeady#NP#1,Boro#NP#2,Eriksson#NP#4,Winchester#NP#2,Soho#NP#5,Czechs#NP#0,Clash#NP#2,Stoner#NP#3,Brandywine#NP#8,Wight#NP#5,Frenchman#NP#6,Immokalee#NP#2,FA#NP#4,Newport#NP#0,CAPS#NP#4,Porto#NP#4,Arsene#NP#0,Wenger#NP#1,Londoners#NP#4,Uefa#NP#3,Mowbray#NP#7,Utrecht#NP#3,Andover#NP#1,Lyonnais#NP#1,Durham#NP#2,Derbyshire#NP#3,Feyenoord#NP#2,Bessemer#NP#0,Merseyside#NP#4,London#NP#3,Melbourne#NP#3,NSW#NP#4,Ferdinand#NP#2,Fife#NP#0,Cork#NP#5,Middletown#NP#0,Scarborough#NP#1,Worcester#NP#0,Croydon#NP#1,Kiwis#NP#0,Mansfield#NP#2,Amsterdam#NP#3,St#NP#1,Weymouth#NP#3,Torino#NP#5,Bilbao#NP#6,Halifax#NP#0,WBA#NP#4,Crusaders#NP#1,Hannover#NP#1,Walpole#NP#3,Napoli#NP#0,Ullrich#NP#7,Greensburg#NP#0,rivals#NP#1,Hingham#NP#1,Blades#NP#7,Messi#NP#2,Northwood#NP#4,
77	beatification#NN#1,Pius#NP#8,Toussaint#NP#3,VII#NP#5,Carrera#NP#1,Karol#NP#3,Rainier#NP#8,holiness#NN#1,pontiff#NN#6,papacy#NN#0,Waldheim#NP#0,theologian#NN#3,Kasper#NP#1,Patriarch#NP#2,Farrakhan#NP#1,Martini#NP#6,Mahony#NP#6,sainthood#NN#2,cardinal#NN#9,prelate#NN#2,Pope#NP#10,Almighty#NP#6,XII#NP#0,Wojtyla#NP#6,Czar#NP#1,Schiavo#NP#7,successor#NN#7,Benedict#NP#5,II#NP#4,saint#NN#4,Mandela#NP#2,Ratzinger#NP#1,Lama#NP#3,God#NP#2,VATICAN#NP#0,XVI#NP#2,XIV#NP#5,??He#NP#5,papa#NN#5,Rehnquist#NP#3,bishop#NN#0,Tut#NP#8,Papandreou#NP#2,pope#NN#1,Ciampi#NP#3,XV#NP#2,Vatican#NP#6,
78	Is#NP#1,Make#NP#2,Raising#NP#0,
79	atla#NN#6,Research#NP#2,institute#NN#10,pollster#NN#3,polling#NN#2,Billboard#NP#6,outflow#NN#1,DOE#NP#4,Zagat#NP#3,Pew#NP#10,placebo#NN#1,Material#NP#0,PPI#NP#3,picture#NN#0,DOT#NP#3,Catalyst#NP#0,datum#NN#7,weighting#NN#0,slowing#NN#0,four-tenth#NN#0,deficit#NN#3,Jaffray#NP#2,Analytics#NP#0,CMA#NP#2,Call#NP#0,proportion#NN#1,researcher#NN#4,MarketWatch#NP#4,Reuters#NP#2,classification#NN#3,AFX#NP#0,DNA#NP#5,lab#NN#2,Centers#NP#1,scorecard#NN#4,datum#NN#5,Scheduled#NP#2,doubling#NN#2,expert#NN#0,survey#NN#2,stat#NN#11,Statistics#NP#0,toll#NN#0,appraisal#NN#0,PMI#NP#3,pace#NN#0,stats#NN#7,study#NN#4,EPS#NP#1,GAAP#NP#1,census#NN#4,booking#NN#0,Rasmussen#NP#2,NHTSA#NP#4,forecast#NN#3,radar#NN#1,Bulletin#NP#2,signature#NN#7,tally#NN#2,IEA#NP#1,chart#NN#7,calculation#NN#4,Bureau#NP#0,poll#NN#1,prospectus#NN#1,analysis#NN#2,Oceanic#NP#1,USDA#NP#0,McKinsey#NP#5,assay#NN#3,projection#NN#4,inspector#NN#4,diagram#NN#3,Q3#NP#6,alert#NN#8,Report#NP#1,interviewer#NN#7,etc#NN#4,Zogby#NP#2,Zacks#NP#0,profile#NN#4,threshold#NN#3,target#NN#8,guidance#NN#5,Organized#NP#0,yardstick#NN#3,drawdown#NN#1,percentile#NN#0,Lipper#NP#1,IDC#NP#3,three-tenth#NN#2,EIA#NP#0,midpoint#NN#8,number#NN#0,Gartner#NP#3,forecaster#NN#0,indicator#NN#2,assumption#NN#3,sequence#NN#6,Census#NP#1,forecasting#NN#0,genealogy#NN#2,ratio#NN#4,ranking#NN#3,adjustment#NN#4,tracker#NN#3,Morningstar#NP#2,Survey#NP#0,Shimbun#NP#0,snapshot#NN#0,PricewaterhouseCoopers#NP#3,statistics#NN#5,Economy.com#NP#2,NPD#NP#4,MLB.com#NP#4,Poll#NP#0,EPA#NP#4,Index#NP#3,CPI#NP#3,CBO#NP#1,standpoint#NN#8,CDC#NP#1,Reporting#NP#3,abbreviation#NN#1,statement#NN#0,rate#NN#3,Forrester#NP#0,estimation#NN#5,headwind#NN#4,Institutes#NP#1,Nielsen#NP#0,bureau#NN#1,Newswires#NP#1,Metrix#NP#0,CAC#NP#3,Data#NP#4,AAA#NP#2,reading#NN#5,revision#NN#1,Edmunds#NP#4,
80	complexion#NN#4,tan#NN#0,
81	pedestrian#NN#1,driver#NN#6,stroller#NN#2,marathoner#NN#5,cowboy#NN#11,player#NN#1,beachgoer#NN#2,lifter#NN#5,explorer#NN#0,conservationist#NN#3,rower#NN#2,motorist#NN#0,sprinter#NN#3,outfitter#NN#1,naturalist#NN#0,vacationer#NN#1,athlete#NN#7,hobbyist#NN#2,musher#NN#3,mariner#NN#7,holidaymaker#NN#3,guide#NN#4,stalwart#NN#4,gelding#NN#3,Everest#NP#1,lifeguard#NN#1,buff#NN#2,seaman#NN#2,sitter#NN#3,spectator#NN#1,learner#NN#2,Olympian#NP#6,goer#NN#0,actor#NN#0,potter#NN#1,wrestler#NN#7,kayak#NN#6,Rahlves#NP#6,favourite#NN#1,bohemian#NN#6,dude#NN#5,filmmaker#NN#0,team#NN#8,racer#NN#4,racehorse#NN#4,footballer#NN#11,warrior#NN#1,gymnast#NN#7,Kildow#NP#2,skier#NN#0,watercraft#NN#2,hurdler#NN#4,competitor#NN#4,welterweight#NN#8,novice#NN#2,aviator#NN#4,tourist#NN#0,whitewater#NN#1,navigator#NN#2,mountaineer#NN#3,Fossett#NP#4,scuba#NN#5,medallist#NN#6,ski#NN#2,shipwreck#NN#1,jockey#NN#5,grandmaster#NN#7,surfer#NN#4,performer#NN#7,outfitter#NN#9,sharpshooter#NN#4,bicyclist#NN#0,Olympians#NP#6,adventurer#NN#1,hiker#NN#0,climber#NN#4,fisher#NN#1,watcher#NN#3,golfer#NN#2,skateboarder#NN#6,Krone#NP#6,entrant#NN#1,sportsman#NN#0,trawler#NN#4,archeologist#NN#0,boxer#NN#4,sailboat#NN#2,medalist#NN#0,olympian#NN#8,Ohno#NP#9,sportscaster#NN#2,enthusiast#NN#5,Cavendish#NP#0,thrower#NN#10,dancer#NN#7,chaser#NN#2,acrobat#NN#6,traveler#NN#0,juggler#NN#1,filly#NN#7,tactician#NN#2,equestrian#NN#0,cricketer#NN#1,archer#NN#6,rider#NN#5,jumper#NN#2,boat#NN#2,Borel#NP#6,biker#NN#1,jogger#NN#2,fisherman#NN#3,angler#NN#3,swam#NN#0,kayaker#NN#0,backpacker#NN#4,ship#NN#1,cyclist#NN#5,boater#NN#0,snowboarder#NN#2,walker#NN#0,swimmer#NN#1,camper#NN#1,rafter#NN#1,sailor#NN#2,skater#NN#5,Ullrich#NP#2,ranger#NN#3,paddler#NN#3,poacher#NN#0,runner#NN#6,trapper#NN#2,beekeeper#NN#5,beginner#NN#3,boarder#NN#0,marksman#NN#3,triathlete#NN#4,motorcyclist#NN#2,birder#NN#3,logger#NN#3,ecologist#NN#3,diver#NN#2,rancher#NN#1,landowner#NN#2,gardener#NN#1,
82	teamster#NN#5,AFL-CIO#NP#0,machinist#NN#2,Hoffa#NP#0,Transit#NP#0,Local#NP#2,Brotherhood#NP#5,UAW#NP#10,Inco#NP#0,union#NN#0,Unite#NP#0,U.P.S.#NP#0,
83	Santoro#NP#1,KTM#NP#2,
84	teens#NN#0,digit#NN#7,millennium#NN#4,Celsius#NP#4,
85	FRA#NP#8,ESP#NP#7,KTM#NP#3,s.t.#NP#6,Retired#NP#3,Bode#NP#3,SRI#NP#1,Svetlana#NP#1,Agricole#NP#5,Aprilia#NP#5,Petter#NP#1,RUS#NP#4,NOR#NP#6,SPA#NP#7,AUT#NP#3,Anja#NP#1,FIN#NP#2,AUS#NP#6,DNS#NP#1,Rabobank#NP#1,Bronze#NP#4,Nikolay#NP#1,Moro#NP#4,Ducati#NP#5,Arnaud#NP#7,Rainer#NP#2,Match#NP#2,Tatiana#NP#3,Citroen#NP#3,KEN#NP#0,USA#NP#2,GBR#NP#3,Amelie#NP#3,Filippo#NP#2,Minardi#NP#0,HB#NP#1,Igor#NP#0,bt#NP#5,Didier#NP#0,GER#NP#5,WRC#NP#4,v#NP#4,Sebastien#NP#3,Singles#NP#4,Davide#NP#1,Sylvain#NP#1,ITA#NP#8,RSA#NP#5,ENG#NP#5,JPN#NP#0,Nicolas#NP#3,SCO#NP#2,Martina#NP#2,
86	Lamoriello#NP#6,Robson#NP#1,Eriksson#NP#6,Redknapp#NP#0,Calipari#NP#0,Capello#NP#2,Roeder#NP#2,Wenger#NP#5,Mowbray#NP#1,Marinelli#NP#4,Laszlo#NP#0,Duquette#NP#3,Jewell#NP#4,Hiddink#NP#6,Dowie#NP#1,Rijkaard#NP#6,Gelb#NP#0,Ancelotti#NP#5,Southgate#NP#6,Klinsmann#NP#5,Benitez#NP#3,Scolari#NP#6,McLeish#NP#5,Keegan#NP#6,Pearce#NP#2,Moyes#NP#5,Pardew#NP#6,Mangini#NP#2,Romanov#NP#7,Bochy#NP#3,Gailey#NP#2,Scot#NP#0,Magath#NP#5,Fergie#NP#3,Petrino#NP#4,Hay#NP#1,Sven#NP#1,Saban#NP#4,selector#NN#7,Neri#NP#5,Ferguson#NP#2,tutelage#NN#4,Haslett#NP#5,Bainimarama#NP#1,Laporte#NP#12,Chappell#NP#4,Fassel#NP#7,FA#NP#6,O'Leary#NP#0,Tuberville#NP#1,Loew#NP#10,Brawn#NP#3,Tressel#NP#4,Beazley#NP#0,Blatter#NP#3,Richt#NP#3,Hadden#NP#0,Coppell#NP#1,Parreira#NP#6,McGhee#NP#2,Rafa#NP#7,Spurrier#NP#2,Whisenhunt#NP#2,captaincy#NN#3,Summitt#NP#2,Woolmer#NP#7,Ruddock#NP#2,Farina#NP#0,Perrin#NP#1,Salmond#NP#1,Calderwood#NP#3,Domenech#NP#6,Beckenbauer#NP#5,Lippi#NP#8,Mancini#NP#4,Guen#NP#6,Burley#NP#4,Stoops#NP#3,
87	preparedness#NN#0,standby#NN#6,no-show#NN#4,preparation#NN#4,venue#NN#6,readiness#NN#2,Registration#NP#0,lookout#NN#5,alert#NN#3,Turnout#NP#1,prep#NN#1,tuneup#NN#0,warm-up#NN#0,springboard#NN#0,Brace#NP#2,
88	Pape#NP#5,Papa#NP#0,Senegalese#NP#3,
89	Horvath#NP#1,Papp#NP#8,Nagy#NP#0,
