12	Speedway#NP#8,Kickoff#NP#10,myself#NN#9,Breakfast#NP#1,blues#NN#0,CES#NP#6.0,kickoff#NN#2,half-hour#NN#1,CDT#NP#7.0,Trafford#NP#5,nights#NP#0,airtime#NN#12,Fridays#NP#6,PM#NP#4,Coliseum#NP#10.0,Friday#NP#6,FSN#NP#5,Daylight#NP#1,Friday#NP#5,pm#NN#5,1230#NP#0,Tickets#NP#21,A.D.#NP#12,curfew#NN#10.0,hr#NN#9,CDT#NP#7,GMT#NP#7,Seasons#NP#3,UT#NP#9,friday#NN#1,GMT#NP#0,weekdays#NP#4,CT#NP#7,A.M.#NP#6,Overnight#NP#23,kick-off#NN#0,Sunrise#NP#6,bulletin#NN#17,monday#NN#1,CAT#NP#8.0,weeknight#NN#4,Canaveral#NP#3.0,Monday#NP#7,Meadowlands#NP#3,Monday#NP#0,monday#NN#5,Telemundo#NP#6,Wednesday#NP#5,midnight#NN#9,Midnight#NP#6,AEST#NP#6,Mondays#NP#5,newscast#NN#7,curfew#NN#10,P.M.#NP#7,Wed#NP#6,quota#NN#13,Grounds#NP#21,EST#NP#7,Metrodome#NP#11,Metrodome#NP#10,Acts#NP#2,EDT#NP#4,Twickenham#NP#3,weekdays#NP#5,programme#NN#0,Astrodome#NP#11,Holidays#NP#7,Ballroom#NP#9,viewership#NN#17,Sat#NP#8,Closed#NP#6.0,pt#NN#7,bonus#NN#10,Saturdays#NP#1,Fri#NP#4,slumber#NN#9,Isaiah#NP#1,Deadline#NP#9,Fri#NP#10,airwave#NN#16,CT#NP#7.0,twilight#NN#10,weekday#NN#10,CT#NP#9.0,Saturday#NP#3,saturday#NN#0,Saturday#NP#7,afternoon#NN#0,Tue#NP#0,Genesis#NP#2,Tuesday#NP#1,wife#NN#12,Superdome#NP#17,min#NN#0,Debby#NP#7,evening#NN#7,hour#NN#10,Evening#NP#0,PT#NP#7,BOB#NP#0,Numbers#NP#11,grades#NP#12,Eastern#NP#10,BST#NP#8,telecast#NN#13,Time#NP#2,PT#NP#1,slot#NN#10,Outdoors#NP#9,Thursdays#NP#2,sat#NN#2,UTC#NP#7,AT#NP#1,AM#NP#3,ET#NP#8,Thursday#NP#0,AEST#NP#2,Tuesday#NP#4,Oval#NP#6,ET#NP#7,P.M#NP#1,rec#NN#14,thursday#NN#0,showing#NN#4,Exodus#NP#12,vote#NN#9,Tuesdays#NP#3,Tuesdays#NP#4,noon#NN#5,airing#NN#7,Ibrox#NP#7,UTC#NP#4,goodbye#NN#3,census#NN#23.0,Ballpark#NP#9,us#NN#12,Afternoon#NP#1,bedtime#NN#9,-_NNS#NN#5,Seal#NP#11,Side#NP#4,Noon#NP#3,AM#NP#11,Sunday#NP#3,Sundays#NP#0,Sept.#NP#3,wednesday#NN#9,Afternoon#NP#10,landfall#NN#0,brother#NN#11,PM#NP#3,Held#NP#3,Mar.#NP#2,rerun#NN#11,headway#NN#13,MT#NP#1,marathon#NN#16,ERA#NP#3,sunday#NN#6,Years#NP#19,workday#NN#12,sundown#NN#4,Time#NP#15,morning#NN#2,NPT#NP#8,
13	genre#NN#7,Act#NP#3,Sky#NP#12,Corporation#NP#14,area#NN#8,Companies#NP#10.0,
14	synergy#NN#1,squadron#NN#4,adapter#NN#2,patrol#NN#10,compatibility#NN#10,chipset#NN#5.0,add-on#NN#0,humvee#NN#1,update#NN#17,interface#NN#4,virtualization#NN#7,UI#NP#0,connectivity#NN#2.0,synchronization#NN#8,backbone#NN#12,compatibility#NN#10.0,installer#NN#9,spec#NN#20,convoy#NN#14.0,support#NN#2,capability#NN#10,containment#NN#10.0,accelerator#NN#12,servicing#NN#0,
15	Archipelago#NP#6,Dampier#NP#10,
16	FM#NP#3,1230#NP#1,
17	Character#NP#1,Comic#NP#0.0,
18	cascade#NN#12.0,reaction#NN#11,cascade#NN#12,
19	Star-Ledger#NP#4,Mask#NP#18,chain#NN#1,Tail#NP#2,Blade#NP#8,
20	Con#NP#6,Comic#NP#10.0,
21	Cascades#NP#4,Locks#NP#5,Cascades#NP#4.0,confluence#NN#4.0,confluence#NN#5,Linn#NP#11,Falls#NP#9,Gorge#NP#1,Lock#NP#18,
22	Goes#NP#7,Reunion#NP#1,
23	Comic#NP#12.0,Next#NP#13,Aegis#NP#5,
24	Reserves#NP#5,reliever#NN#11,superstar#NN#17,Pappas#NP#9,commentator#NN#4,rout#NN#2,quarterback#NN#12,Ovechkin#NP#3,Cashman#NP#0.0,backfield#NN#17,pre#NN#24,announcer#NN#2,baseman#NN#15,fan#NN#0,goaltender#NN#11,comeback#NN#16.0,captain#NN#12.0,goalie#NN#10,broadcast#NN#11,co-captain#NN#7.0,Francona#NP#18,Trachsel#NP#0,coach#NN#1.0,Lasorda#NP#1,Shulman#NP#2,Piniella#NP#1,McPhee#NP#10,catcher#NN#7.0,lineman#NN#1,likes#NN#9,manager#NN#2,Hershiser#NP#1,shortstop#NN#8,Mussina#NP#6,ruck#NN#9,teammate#NN#14,cheerleader#NN#4,roster#NN#16,fan#NN#10,leaguer#NN#9,punter#NN#4,skipper#NN#21,rookie#NN#15,fan#NN#4,Maddux#NP#4,MacPhail#NP#2,Tortorella#NP#0,debut#NN#8,VCR#NP#11,
25	Porter#NP#3,Dreyfus#NP#12,
26	convention#NN#11.0,con#NN#4.0,convention#NN#11,E3#NP#8,con#NN#4,Expo#NP#8,expo#NN#5,CES#NP#20.0,Fest#NP#1,
27	studio#NN#10,Reach#NP#13,Annex#NP#5,Recording#NP#13,Assisted#NP#5,Burbank#NP#6,Westlake#NP#8,Nuys#NP#6,NYC#NP#13,Studios#NP#2,Sound#NP#9,
28	Cartoon#NP#11,Comic#NP#11.0,
29	Snake#NP#3,Coachella#NP#6.0,Mojave#NP#12,
30	Andhra#NP#1,Aryan#NP#7,Sena#NP#6,District#NP#10,Slovak#NP#1,Maori#NP#0,Cypriot#NP#0,Maoist#NP#2,Orissa#NP#4,Lankan#NP#1,Afridi#NP#2,Indonesian#NP#1,CCS#NP#17.0,speaking#NN#9,Sudanese#NP#3,Noon#NP#5,Serbian#NP#4,Farid#NP#0,Nawaz#NP#0,Sharif#NP#1,Maharashtra#NP#4,Iraqi#NP#4,Buddhism#NP#6,K.#NP#3,Bollywood#NP#5,Colony#NP#9.0,Cantonese#NP#5.0,Hmong#NP#4,Re#NP#1,Shaikh#NP#0,Hutu#NP#4,Sher#NP#2,Kashmir#NP#5,Kashmiris#NP#1,Qureshi#NP#1,Shaheen#NP#2,Azad#NP#1,malay#NN#1,Teri#NP#2,Nepalese#NP#5,Angolan#NP#0,Hindus#NP#7,Hindu#NP#3,Haitian#NP#3,Thai#NP#4,Sikh#NP#2,Urdu#NP#2,Cree#NP#5.0,Chowdhury#NP#2.0,Baer#NP#17,Buddha#NP#7,al-sadr#NN#6,Mongolian#NP#2,Rauf#NP#3,Zee#NP#11,Uzbek#NP#2,Latin#NP#5,French#NP#2,tamil#NN#5,Portuguese#NP#1,Dutch#NP#1,Singaporean#NP#2,Swedish#NP#2,Rahim#NP#0,Japanese#NP#2,Dina#NP#7,Russian#NP#5,German#NP#2,Akmal#NP#1,Hayat#NP#0,language#NN#9,Malay#NP#1,Azeri#NP#2,Korean#NP#4,Azerbaijani#NP#4,Tibetan#NP#4,vernacular#NN#5,Danish#NP#1,Belarusian#NP#6,Romanian#NP#2,Creole#NP#0.0,Tanzanian#NP#9,Bibi#NP#2,al-Masri#NP#1,Rican#NP#2,Kazakh#NP#0,tran#NN#9,Tajik#NP#3,Chechen#NP#2.0,Somali#NP#4,Ansari#NP#0,Jain#NP#2,Khmer#NP#5,Kurdish#NP#3,Kerala#NP#7,Burmese#NP#4,Muslim#NP#5,Benazir#NP#5,middle-class#NN#7,Khan#NP#2,Govt#NP#8,Butt#NP#1,Spanish#NP#4,Macedonian#NP#0,Bemba#NP#7,Taj#NP#1,Kashmiri#NP#2,Samaritan#NP#7,Latif#NP#0,Eelam#NP#7,Zionist#NP#9,Haider#NP#2,Kyrgyz#NP#3,Massoud#NP#7,Chinese#NP#2.0,Goa#NP#6,Catalan#NP#3.0,Rana#NP#1,Bihar#NP#6,Yar#NP#6,Braille#NP#2,Persian#NP#2,Punjabi#NP#5,Kosovar#NP#1,Madhya#NP#6,abba#NN#2,Arabic#NP#6,Begum#NP#1,Lahore#NP#3,Pakistani#NP#4,Bharat#NP#2,Bangladeshi#NP#4,Bharatiya#NP#0,Nepali#NP#4,Mirza#NP#1,Expressionist#NP#11,English#NP#2,Pradesh#NP#2,Bengali#NP#1,Karnataka#NP#8,Tamil#NP#2,Chandrika#NP#1.0,Hindi#NP#3,Kumaratunga#NP#0,Moslem#NP#0,Parisian#NP#16,Hossain#NP#2,Albanian#NP#3,
31	replication#NN#5,digestion#NN#12,fragmentation#NN#10,decay#NN#7,cascade#NN#5.0,
32	village#NN#7,barangay#NN#10,fiesta#NN#10,barrio#NN#12,
33	Livingstone#NP#11,Coronado#NP#1,
34	Controller#NP#4,Pack#NP#12,
35	Assemblyman#NP#0,(#NP#5,Grubb#NP#6,Gallatin#NP#11,
36	athen#NN#10,Loew#NP#10,Deaths#NP#3,Fate#NP#1,CE#NP#8.0,DEAD#NP#3,Herschel#NP#0,Fate#NP#7,Waldheim#NP#4,Tecumseh#NP#13,)#NP#5,Exposition#NP#11,Leger#NP#8,Granted#NP#14,Cy#NP#1,A.D.#NP#7,Staunton#NP#8,UTC#NP#15,Census#NP#15.0,Builder#NP#10,Aetna#NP#6,1630#NP#9,O'Grady#NP#1,Peacock#NP#23,Treaty#NP#10,Constitution#NP#3,Salon#NP#2,ref#NN#5,)#NP#2,Duty#NP#6,Cruelty#NP#15.0,boys#NP#8,Columbine#NP#3.0,
37	indexing#NN#1,LL#NP#4,grammar#NN#7,tutorial#NN#13,Sets#NP#6,
38	Classic#NP#2,Special#NP#0,International#NP#15,Classic#NP#2.0,Sheraton#NP#10,Intercontinental#NP#14,
39	revaluation#NN#1,two-third#NN#9,
40	Complaint#NP#3,adage#NN#3,
41	co-operation#NN#5.0,FTA#NP#6,Ties#NP#5,relation#NN#7,frontier#NN#20,trade#NN#14,co-production#NN#8.0,border#NN#2,commerce#NN#6,Trade#NP#0,boundary#NN#8,alliance#NN#15,intercourse#NN#15,
42	ritual#NN#8,manners#NN#0,spectacles#NN#2,indecency#NN#1,speech#NN#2,gesture#NN#1,dance#NN#1,display#NN#20,overture#NN#6,
43	Caltrans#NP#10.0,Bowery#NP#13,Wash.#NP#8,App#NP#13,Fed#NP#20,C#NP#7.0,1076#NP#0,CE#NP#13,N.E.#NP#12,Redlands#NP#3,Guardsmen#NP#2,F-16#NP#7,MPs#NP#7,tackles#NP#9,NAS#NP#9,Squadron#NP#1,AM#NP#9,Md.#NP#7,RAF#NP#8,1230#NP#5,Twp#NP#14,@#NP#2,MW#NP#10,RBIs#NP#10,TDs#NP#2,Total#NP#13,Galen#NP#10,BP#NP#9,FSB#NP#4,KB#NP#8,Avenue#NP#11,Cy#NP#10,Mt#NP#11,AU#NP#10,Airports#NP#17,ND#NP#7,GW#NP#7,EW#NP#5,RBI#NP#1,MW#NP#3,Columbia#NP#8.0,MW#NP#8,Cal#NP#5.0,Battery#NP#1,Fr#NP#11,RBIs#NP#5,BN#NP#6,PPI#NP#12,AD#NP#11,1700#NP#6,CC#NP#18.0,B.C.#NP#19,A.D.#NP#11,BCE#NP#11,BC#NP#6,TM#NP#0,Sack#NP#14,SW#NP#11,PS#NP#5,@#NP#5,Turnout#NP#15,Ave.#NP#6,Note#NP#4,bp#NN#2,Blvd.#NP#1,Deaths#NP#4,Feet#NP#7,Apr.#NP#10,CID#NP#17.0,Yards#NP#8,Mich#NP#1,Notebook#NP#16,Charges#NP#9.0,UTC#NP#14,SE#NP#12,ira#NN#4,Kelowna#NP#1,S.E.#NP#1,CID#NP#17,Argus#NP#6,Defeat#NP#17,BC#NP#4,V8#NP#8,GMT#NP#4,GB#NP#10,AD#NP#8,ACE#NP#5,CE#NP#8,Proposition#NP#9,BHP#NP#17,Coy#NP#13.0,Ind#NP#3,MT#NP#0,___#NP#1,ER#NP#5,Ave#NP#16,Broadway#NP#7,727#NP#6,TEAM#NP#2,IU#NP#12,Population#NP#11,Constantine#NP#10.0,Seton#NP#5,GTA#NP#10,Truck#NP#5,Spider#NP#5,GPU#NP#3,BCE#NP#1,LT#NP#7,circa#NN#8,GT#NP#2,INC#NP#0,bp#NN#1,CE#NP#7.0,HB#NP#4,Ends#NP#19,BST#NP#4,Turbo#NP#10,Hwy#NP#4,BCE#NP#10,Kelvin#NP#8,ACS#NP#16,CE#NP#13.0,Gossip#NP#7,CE#NP#10.0,DC#NP#2,ERP#NP#6,Turgeon#NP#6,SP#NP#9,N.W.#NP#9,ATMs#NP#8,MU#NP#9,walks#NP#12,MB#NP#7,designation#NN#9,pre-kindergarten#NN#16,Billion#NP#8,)#NP#10,tug#NN#5,Fuel#NP#2,CM#NP#0.0,DR#NP#3,Standings#NP#11,KTM#NP#13,Street#NP#1,Euclid#NP#0,S.W.#NP#9,Wins#NP#5,circa#NN#8.0,Tex.#NP#7,DRM#NP#7,Hydro#NP#7,Ports#NP#1,Darius#NP#10,CE#NP#10,c.#NN#6.0,BB#NP#4,Silverado#NP#12,Meter#NP#18,NW#NP#2,Bluffs#NP#10,FT#NP#9,Lilley#NP#0,ERA#NP#2,SO#NP#15,Brit#NP#3,HS#NP#3,TPC#NP#3,pac#NN#17,Pratt#NP#13,AC#NP#0,CS#NP#3.0,FAA#NP#6,Remington#NP#6,Referee#NP#7,Number#NP#20,Caltrans#NP#10,Ill#NP#2,Rd#NP#0,
44	Sonoma#NP#8,Cascade#NP#18.0,Cascade#NP#18,
45	Greenpeace#NP#5,NTSB#NP#4,
46	Lover#NP#2,Gardener#NP#17,Devil#NP#3,Bride#NP#4,Boy#NP#16,Maid#NP#1,
47	RBIs#NP#11,championship#NN#12,
48	accordance#NN#14,absentia#NN#6,NYT#NP#0,1880#NP#3,1885#NP#0,Dyer#NP#6,mid-december#NN#2,ad#NN#23,b.c.#NN#2,mid-december#NN#1,retirement#NN#4,1915#NP#3,receivership#NN#5,mid-february#NN#5,mid-september#NN#2,Aldermen#NP#11,perpetuity#NN#1,CE#NP#4.0,te#NN#0,Doubleday#NP#6,mid-may#NN#9,election#NN#5,mid-april#NN#7,meantime#NN#0,Election#NP#11,mid-march#NN#8,Aetna#NP#4,Census#NP#12.0,century#NN#6.0,Apr#NP#3,nightfall#NN#8,I-A#NP#8,
49	Barrio#NP#4,
50	mid-October#NP#5,mid-january#NN#8,accordance#NN#16,1915#NP#2,Ingushetia#NP#9,accordance#NN#3,retrospect#NN#9,retirement#NN#6,mid-1960#NN#4,mid-february#NN#1,1930#NN#0,receivership#NN#3,mid-November#NP#1,perpetuity#NN#14,Q4#NP#0,haste#NN#16,meantime#NN#8,mid-may#NN#0,Waziristan#NP#2,hurry#NN#5,midseason#NN#0,mid-season#NN#11,nightfall#NN#0,drove#NN#12,mid-June#NP#0,mid-july#NN#7,Century#NP#13.0,mid-August#NP#3,
51	CES#NP#23.0,rout#NN#10,autumn#NN#3,autumn#NN#4,Archive#NP#12,off-season#NN#0,self-portrait#NN#9,stump#NN#8,preseason#NN#12,Protests#NP#2,meantime#NN#12,Rolls#NP#14,class#NN#10.0,sweepstakes#NN#10,one-quarter#NN#7,Directory#NP#5,Autumn#NP#11,recession#NN#3,mid-season#NN#9,decade#NN#3,Autumn#NP#2,timeframe#NN#6,montage#NN#3,cruise#NN#9.0,Apartment#NP#16,Depression#NP#4,Figure#NP#18,famine#NN#6,recess#NN#1,hiatus#NN#3,locale#NN#1,learner#NN#9,Tornadoes#NP#3,class#NN#20.0,'80#NN#0,Academy#NP#0,blizzard#NN#0,redistribution#NN#4,Blizzard#NP#8,disaster#NN#7,Institution#NP#8,Exhibition#NP#10,by-election#NN#9,constitution#NN#1.0,Flood#NP#9,crisis#NN#5,ballot#NN#13,Incident#NP#10,Hemisphere#NP#2,Salon#NP#9,Census#NP#20,quarter#NN#6,Autumn#NP#7,Blitz#NP#9,hurry#NN#14,half#NN#2,middle#NN#4,remainder#NN#1,Election#NP#13,flood#NN#4,Faces#NP#1,Crisis#NP#3,pandemic#NN#6,semester#NN#5,Hurricane#NP#8,bout#NN#12,Census#NP#20.0,drier#NN#8,convention#NN#0,milder#NN#15,Expedition#NP#2,exception#NN#2,Expedition#NP#17,Passover#NP#2,epidemic#NN#7,Exposition#NP#8,numbering#NN#16,war#NN#2,amnesty#NN#5,filly#NN#16,earthquake#NN#0,Ordinance#NP#0,congress#NN#12.0,Constitution#NP#6,negotiation#NN#7,Summer#NP#2,ordinance#NN#8,transit#NN#10,snowstorm#NN#0,winter#NN#1,autumn#NN#1,courtship#NN#11.0,1930#NN#1,lead-up#NN#7,pre#NN#7,comet#NN#7.0,center#NN#7.0,valedictorian#NN#16,Melody#NP#5,Comet#NP#1,autopsy#NN#2,hell#NN#16,Holyrood#NP#12,singles#NN#7,Comet#NP#1.0,trimester#NN#3,facelift#NN#2,Purchase#NP#6,round-robin#NN#8,adulthood#NN#11,Charter#NP#12,Salon#NP#3,Meeting#NP#6,foreground#NN#16,Ramadan#NP#7,summer#NN#3,1950#NN#3,frost#NN#0,d'etat#NN#5,Summer#NP#9,hyperinflation#NN#1,beginning#NN#3,comer#NN#0,landslide#NN#11,Cap#NP#15,infancy#NN#8,trip#NN#1,thunderstorm#NN#7,commuter#NN#8,occupation#NN#5,Campaign#NP#6.0,newcomer#NN#8,Convention#NP#4.0,fresher#NN#13,recommendation#NN#1,campaign#NN#0.0,margin#NN#3,Conventions#NP#7.0,Strike#NP#2,manoeuvre#NN#18,nlc#NN#8,re-entry#NN#0,drubbing#NN#6,beginning#NN#2,smashing#NN#17,stratosphere#NN#18,convention#NN#0.0,millennium#NN#1,decider#NN#9,commotion#NN#3,break-up#NN#4,gale#NN#13,alc#NN#4,Act#NP#5,initiative#NN#14,upheaval#NN#10,mid-1960#NN#1,heist#NN#3,tariff#NN#11,Drought#NP#10,blitz#NN#3,film#NN#6,Follies#NP#17,filmmaking#NN#5,mid-1980#NN#4,mid-1980#NN#1,'90#NN#2,mid-1970#NN#2,mid-1970#NN#0,mid-1990#NN#2,coup#NN#7,Adirondacks#NP#5,Hanukkah#NP#2,plebiscite#NN#3,Incident#NP#9,midsummer#NN#14,Flood#NP#1,coalition#NN#17.0,Crash#NP#7,campaign#NN#0,Q2#NP#10,AGM#NP#2,icy#NN#2,Charter#NP#12.0,credit#NN#3.0,Flood#NP#0,Wars#NP#2,Agreement#NP#6,Massacre#NP#0,Revolution#NP#3,schism#NN#7,by-election#NN#9.0,Offensive#NP#10,Flood#NP#5,reshuffle#NN#5,constitution#NN#1,melee#NN#8,siege#NN#3,Summer#NP#11,sojourn#NN#4,Raid#NP#0,massacre#NN#3,conclave#NN#4,era#NN#5,Convention#NP#4,mid-january#NN#7,scuffle#NN#7,sowing#NN#8,census#NN#16,WWII#NP#0,deadlock#NN#7,decade#NN#9,Charleroi#NP#5,Allegheny#NP#5,winter#NN#5,Class#NP#5.0,summertime#NN#1,highlights#NP#5,Celsius#NP#5.0,Class#NP#10.0,childhood#NN#7.0,mating#NN#3,corner#NN#6,midfield#NN#17,Crash#NP#7.0,changeover#NN#1.0,hemisphere#NN#0,Exposition#NP#5,Class#NP#9.0,semi#NN#11,Lottery#NP#12,Inauguration#NP#18,panic#NN#0,Class#NP#6.0,offseason#NN#6,Rush#NP#6,Tornado#NP#16,lottery#NN#3,staple#NN#9,upsurge#NN#6,ruck#NN#1,coup#NN#7.0,Melody#NP#15,plebiscite#NN#6,election#NN#10,spring#NN#7,referendum#NN#9,summer#NN#0,summer#NN#5,class#NN#20,Conventions#NP#7,Class#NP#10,Conference#NP#0.0,end#NN#4,'70#NN#4,tropics#NN#6,opener#NN#10,Sculpture#NP#7,Presidency#NP#15,riot#NN#5,tornado#NN#0,Winters#NP#1,encyclopedia#NN#17,conclave#NN#4.0,fullback#NN#0,intifada#NN#5,climate#NN#4.0,Amnesty#NP#3,Cups#NP#0.0,Declaration#NP#3,downpour#NN#7,slump#NN#6,realignment#NN#1,Acts#NP#10,century#NN#4.0,filmmaking#NN#13,spacewalk#NN#5,exile#NN#5,plebiscite#NN#8,deployment#NN#1,thaw#NN#4,midterm#NN#2,midsummer#NN#9,summer#NN#4,captivity#NN#9.0,revolution#NN#3,midyear#NN#1,summer#NN#2,adolescence#NN#2,monsoon#NN#10,councillor#NN#4.0,cohort#NN#9,comer#NN#0.0,midsection#NN#9,Election#NP#5,emergency#NN#13,shutdown#NN#5,midyear#NN#0,heyday#NN#2,Scandal#NP#14,thrashing#NN#5,Lent#NP#2,Code#NP#1.0,Prohibition#NP#8,Halloween#NP#10,implosion#NN#11,end#NN#1,Patent#NP#0,McGraw-Hill#NP#14,caucus#NN#17.0,peacetime#NN#1,winter#NN#0,breeze#NN#12,upperclassman#NN#0,doldrums#NN#8,weather#NN#6,Fire#NP#9,deadline#NN#5,dictatorship#NN#7,spring#NN#2,Catskills#NP#11.0,uprising#NN#1,enrollee#NN#9,Morningside#NP#10,Term#NP#3,Realignment#NP#0,Awards#NP#15,invasion#NN#4,scrum#NN#22,craze#NN#8.0,census#NN#16.0,binge#NN#13,Hillsdale#NP#6,Q1#NP#15,rematch#NN#5,FY#NP#2,Constitution#NP#6.0,crisis#NN#5.0,Spring#NP#9,remake#NN#9,round#NN#4,Rising#NP#11,Spring#NP#10,drought#NN#3,winter#NN#4,half#NN#8,hibernation#NN#8,match#NN#1,election#NN#3,Code#NP#1,Pact#NP#3,boom#NN#9,blockbuster#NN#2,Regatta#NP#16,Crisis#NP#3.0,oscar#NN#20,Follies#NP#18,springtime#NN#9,reform#NN#3,exhibition#NN#11,heck#NN#3,Treaty#NP#0,spring#NN#3,midseason#NN#12,couple#NN#0.0,rebellion#NN#7,Blockbuster#NP#4,
52	Einstein#NP#6,Weill#NP#0,
53	confines#NN#10.0,extension#NN#3,intersection#NN#2,northeast#NN#13,NW#NP#0,north#NN#6,west#NN#12,alignment#NN#10,entirety#NN#10,waterfront#NN#11,Circle#NP#11.0,interchange#NN#6,postmaster#NN#0,border#NN#4,widening#NN#6,underpass#NN#4,crossing#NN#11,Peekskill#NP#9,Pinnacle#NP#16,Farther#NP#14,crossing#NN#11.0,Greenpoint#NP#0,northeast#NN#2,Climate#NP#0.0,Strait#NP#10,north-east#NN#8,metropolis#NN#19,uptown#NN#10,corner#NN#4.0,downtown#NN#8,end#NN#12,bank#NN#7,Riverhead#NP#13,East#NP#2,Passage#NP#8,Provo#NP#3,Orchard#NP#3,extent#NN#0,confluence#NN#7.0,crossroads#NN#18.0,midpoint#NN#8,detriment#NN#9,Pole#NP#21,i-75#NN#4,
54	one-tenth#NN#12,revaluation#NN#4,
55	stormwater#NN#9,infiltration#NN#0,
56	Eisenhower#NP#11,XVI#NP#3,Kibaki#NP#3,Ki-moon#NP#7,Yanukovych#NP#1,
57	na#NP#10,UA#NP#6,O#NP#0,
58	Lambert#NP#4,Mac#NP#4,Fleetwood#NP#5,Buckingham#NP#2,Tusk#NP#1,Willingham#NP#9,Nicks#NP#0,Vito#NP#9,
59	crater#NN#12,lunar#NN#24,rover#NN#1,crater#NN#11.0,moon#NN#18,
60	prison#NN#0,police#NN#4,
